year	heading2	count	weight
1831	St. Petersburg	123	0.05392371766768961
1831	Stockholm	13	0.005699254712845244
1831	Telegramme	0	0.0
1831	Telegraphische Coursberichte	0	0.0
1831	Telegraphische Witterungsberichte	0	0.0
1831	Theater	0	0.0
1831	Todes-Anzeige	45	0.01972818939061815
1831	Turin	7	0.003068829460762823
1831	Tägliche Eisenbahnzüge	0	0.0
1831	Türkei	11	0.004822446295484437
1831	Vermischtes	44	0.019289785181937746
1831	Wechsel-Course	0	0.0
1831	Wien	59	0.025865848312143797
1831	Witterungsbeobachtungen in Riga	0	0.0
1832	Abreisende	0	0.0
1832	Amerika	0	0.0
1832	Angekommene Fremde	16	0.0071910112359550565
1832	Ausland	0	0.0
1832	Bekanntmachung	1	0.00044943820224719103
1832	Bekanntmachungen	44	0.019775280898876403
1832	Berlin	21	0.00943820224719101
1832	Bern	2	0.0008988764044943821
1832	Brüssel	76	0.03415730337078652
1832	Börsen- und Handels-Nachrichten	0	0.0
1832	Deutsches Reich	0	0.0
1832	Deutschland	0	0.0
1832	England	1	0.00044943820224719103
1832	Frankreich	1	0.00044943820224719103
1832	Großbritannien und Irland	0	0.0
1832	Haag	54	0.024269662921348314
1832	Hamburg	13	0.005842696629213483
1832	Handel und Verkehr	0	0.0
1832	Inhalt	0	0.0
1832	Inland	0	0.0
1832	Italien	16	0.0071910112359550565
1832	Konstantinopel	31	0.013932584269662922
1832	Kopenhagen	3	0.001348314606741573
1832	Lissabon	56	0.025168539325842697
1832	Locales	0	0.0
1832	London	98	0.04404494382022472
1832	Madrid	56	0.025168539325842697
1832	Main	1	0.00044943820224719103
1832	München	14	0.006292134831460674
1832	Neueste Nachrichten	0	0.0
1832	New York	5	0.0022471910112359553
1832	Oesterreich	2	0.0008988764044943821
1832	Paris	104	0.046741573033707864
1832	Rom	14	0.006292134831460674
1832	Schweiz	13	0.005842696629213483
1832	Spanien	2	0.0008988764044943821
1832	St. Petersburg	91	0.04089887640449438
1832	Stockholm	6	0.002696629213483146
1832	Telegramme	0	0.0
1832	Telegraphische Coursberichte	0	0.0
1832	Telegraphische Witterungsberichte	0	0.0
1832	Theater	0	0.0
1832	Todes-Anzeige	12	0.005393258426966292
1832	Turin	3	0.001348314606741573
1832	Tägliche Eisenbahnzüge	0	0.0
1832	Türkei	25	0.011235955056179775
1832	Vermischtes	24	0.010786516853932584
1832	Wechsel-Course	0	0.0
1832	Wien	54	0.024269662921348314
1832	Witterungsbeobachtungen in Riga	0	0.0
1833	Abreisende	0	0.0
1833	Amerika	0	0.0
1833	Angekommene Fremde	1	0.0004154549231408392
1833	Ausland	0	0.0
1833	Bekanntmachung	1	0.0004154549231408392
1833	Bekanntmachungen	97	0.0402991275446614
1833	Berlin	18	0.007478188616535106
1833	Bern	5	0.002077274615704196
1833	Brüssel	59	0.024511840465309513
1833	Börsen- und Handels-Nachrichten	0	0.0
1833	Deutsches Reich	0	0.0
1833	Deutschland	0	0.0
1833	England	1	0.0004154549231408392
1833	Frankreich	2	0.0008309098462816784
1833	Großbritannien und Irland	0	0.0
1833	Haag	70	0.029081844619858747
1833	Hamburg	10	0.004154549231408392
1833	Handel und Verkehr	0	0.0
1833	Inhalt	0	0.0
1833	Inland	0	0.0
1833	Italien	11	0.004570004154549232
1833	Konstantinopel	40	0.016618196925633568
1833	Kopenhagen	5	0.002077274615704196
1833	Lissabon	45	0.018695471541337765
1833	Locales	0	0.0
1833	London	90	0.03739094308267553
1833	Madrid	41	0.01703365184877441
1833	Main	1	0.0004154549231408392
1833	München	23	0.009555463232239303
1833	Neueste Nachrichten	0	0.0
1833	New York	2	0.0008309098462816784
1833	Oesterreich	3	0.0012463647694225177
1833	Paris	98	0.04071458246780224
1833	Rom	8	0.0033236393851267137
1833	Schweiz	19	0.007893643539675945
1833	Spanien	3	0.0012463647694225177
1833	St. Petersburg	107	0.044453676776069796
1833	Stockholm	13	0.00540091400083091
1833	Telegramme	0	0.0
1833	Telegraphische Coursberichte	0	0.0
1833	Telegraphische Witterungsberichte	0	0.0
1833	Theater	0	0.0
1833	Todes-Anzeige	8	0.0033236393851267137
1833	Turin	3	0.0012463647694225177
1833	Tägliche Eisenbahnzüge	0	0.0
1833	Türkei	18	0.007478188616535106
1833	Vermischtes	69	0.028666389696717906
1833	Wechsel-Course	0	0.0
1833	Wien	44	0.018280016618196927
1833	Witterungsbeobachtungen in Riga	0	0.0
1834	Abreisende	0	0.0
1834	Amerika	6	0.002414486921529175
1834	Angekommene Fremde	0	0.0
1834	Ausland	0	0.0
1834	Bekanntmachung	0	0.0
1834	Bekanntmachungen	117	0.047082494969818915
1834	Berlin	24	0.0096579476861167
1834	Bern	6	0.002414486921529175
1834	Brüssel	54	0.021730382293762576
1834	Börsen- und Handels-Nachrichten	0	0.0
1834	Deutsches Reich	0	0.0
1834	Deutschland	4	0.0016096579476861167
1834	England	1	0.00040241448692152917
1834	Frankreich	2	0.0008048289738430583
1834	Großbritannien und Irland	0	0.0
1834	Haag	34	0.013682092555331992
1834	Hamburg	17	0.006841046277665996
1834	Handel und Verkehr	0	0.0
1834	Inhalt	0	0.0
1834	Inland	0	0.0
1834	Italien	2	0.0008048289738430583
1834	Konstantinopel	47	0.018913480885311872
1834	Kopenhagen	19	0.007645875251509054
1834	Lissabon	24	0.0096579476861167
1834	Locales	0	0.0
1834	London	84	0.03380281690140845
1834	Madrid	35	0.014084507042253521
1834	Main	0	0.0
1834	München	41	0.016498993963782696
1834	Neueste Nachrichten	0	0.0
1834	New York	11	0.004426559356136821
1834	Oesterreich	2	0.0008048289738430583
1834	Paris	92	0.03702213279678068
1834	Rom	29	0.011670020120724347
1834	Schweiz	12	0.00482897384305835
1834	Spanien	25	0.01006036217303823
1834	St. Petersburg	111	0.044668008048289735
1834	Stockholm	31	0.012474849094567404
1834	Telegramme	0	0.0
1834	Telegraphische Coursberichte	0	0.0
1834	Telegraphische Witterungsberichte	0	0.0
1834	Theater	0	0.0
1834	Todes-Anzeige	13	0.005231388329979879
1834	Turin	8	0.0032193158953722333
1834	Tägliche Eisenbahnzüge	0	0.0
1834	Türkei	15	0.006036217303822937
1834	Vermischtes	107	0.043058350100603625
1834	Wechsel-Course	0	0.0
1834	Wien	40	0.01609657947686117
1834	Witterungsbeobachtungen in Riga	0	0.0
1835	Abreisende	0	0.0
1835	Amerika	5	0.0021331058020477816
1835	Angekommene Fremde	0	0.0
1835	Ausland	0	0.0
1835	Bekanntmachung	1	0.0004266211604095563
1835	Bekanntmachungen	60	0.025597269624573378
1835	Berlin	28	0.011945392491467578
1835	Bern	5	0.0021331058020477816
1835	Brüssel	28	0.011945392491467578
1835	Börsen- und Handels-Nachrichten	0	0.0
1835	Deutsches Reich	0	0.0
1835	Deutschland	0	0.0
1835	England	0	0.0
1835	Frankreich	0	0.0
1835	Großbritannien und Irland	3	0.001279863481228669
1835	Haag	35	0.014931740614334471
1835	Hamburg	10	0.004266211604095563
1835	Handel und Verkehr	0	0.0
1835	Inhalt	0	0.0
1835	Inland	0	0.0
1835	Italien	1	0.0004266211604095563
1835	Konstantinopel	37	0.015784982935153583
1835	Kopenhagen	7	0.0029863481228668944
1835	Lissabon	17	0.007252559726962458
1835	Locales	0	0.0
1835	London	84	0.03583617747440273
1835	Madrid	40	0.017064846416382253
1835	Main	0	0.0
1835	München	30	0.012798634812286689
1835	Neueste Nachrichten	0	0.0
1835	New York	6	0.002559726962457338
1835	Oesterreich	1	0.0004266211604095563
1835	Paris	79	0.03370307167235495
1835	Rom	21	0.008959044368600682
1835	Schweiz	3	0.001279863481228669
1835	Spanien	19	0.008105802047781569
1835	St. Petersburg	95	0.04052901023890785
1835	Stockholm	10	0.004266211604095563
1835	Telegramme	0	0.0
1835	Telegraphische Coursberichte	0	0.0
1835	Telegraphische Witterungsberichte	0	0.0
1835	Theater	0	0.0
1835	Todes-Anzeige	9	0.0038395904436860067
1835	Turin	5	0.0021331058020477816
1835	Tägliche Eisenbahnzüge	0	0.0
1835	Türkei	8	0.0034129692832764505
1835	Vermischtes	78	0.033276450511945395
1835	Wechsel-Course	0	0.0
1835	Wien	59	0.025170648464163822
1835	Witterungsbeobachtungen in Riga	0	0.0
1836	Abreisende	1	0.00041339396444811904
1836	Amerika	0	0.0
1836	Angekommene Fremde	81	0.033484911120297646
1836	Ausland	0	0.0
1836	Bekanntmachung	0	0.0
1836	Bekanntmachungen	142	0.058701942951632904
1836	Berlin	42	0.017362546506821
1836	Bern	23	0.009508061182306739
1836	Brüssel	45	0.018602728400165358
1836	Börsen- und Handels-Nachrichten	0	0.0
1836	Deutsches Reich	0	0.0
1836	Deutschland	0	0.0
1836	England	0	0.0
1836	Frankreich	0	0.0
1836	Großbritannien und Irland	1	0.00041339396444811904
1836	Haag	29	0.011988424968995453
1836	Hamburg	21	0.0086812732534105
1836	Handel und Verkehr	0	0.0
1836	Inhalt	0	0.0
1836	Inland	0	0.0
1836	Italien	3	0.0012401818933443572
1836	Konstantinopel	57	0.023563455973542785
1836	Kopenhagen	11	0.0045473336089293095
1836	Lissabon	24	0.009921455146754857
1836	Locales	0	0.0
1836	London	141	0.05828854898718479
1836	Madrid	66	0.02728400165357586
1836	Main	0	0.0
1836	München	52	0.02149648615130219
1836	Neueste Nachrichten	0	0.0
1836	New York	22	0.009094667217858619
1836	Oesterreich	1	0.00041339396444811904
1836	Paris	148	0.06118230673832162
1836	Rom	25	0.010334849111202976
1836	Schweiz	7	0.0028937577511368336
1836	Spanien	9	0.0037205456800330715
1836	St. Petersburg	112	0.04630012401818934
1836	Stockholm	23	0.009508061182306739
1836	Telegramme	0	0.0
1836	Telegraphische Coursberichte	0	0.0
1836	Telegraphische Witterungsberichte	0	0.0
1836	Theater	0	0.0
1836	Todes-Anzeige	28	0.011575031004547334
1836	Turin	7	0.0028937577511368336
1836	Tägliche Eisenbahnzüge	0	0.0
1836	Türkei	15	0.0062009094667217855
1836	Vermischtes	104	0.04299297230260438
1836	Wechsel-Course	0	0.0
1836	Wien	80	0.03307151715584952
1836	Witterungsbeobachtungen in Riga	0	0.0
1837	Abreisende	0	0.0
1837	Amerika	0	0.0
1837	Angekommene Fremde	23	0.01038374717832957
1837	Ausland	0	0.0
1837	Bekanntmachung	1	0.0004514672686230248
1837	Bekanntmachungen	122	0.055079006772009026
1837	Berlin	21	0.009480812641083521
1837	Bern	3	0.0013544018058690745
1837	Brüssel	23	0.01038374717832957
1837	Börsen- und Handels-Nachrichten	0	0.0
1837	Deutsches Reich	0	0.0
1837	Deutschland	0	0.0
1837	England	1	0.0004514672686230248
1837	Frankreich	0	0.0
1837	Großbritannien und Irland	0	0.0
1837	Haag	25	0.011286681715575621
1837	Hamburg	13	0.005869074492099322
1837	Handel und Verkehr	0	0.0
1837	Inhalt	0	0.0
1837	Inland	0	0.0
1837	Italien	1	0.0004514672686230248
1837	Konstantinopel	70	0.03160270880361174
1837	Kopenhagen	10	0.004514672686230248
1837	Lissabon	32	0.014446952595936794
1837	Locales	0	0.0
1837	London	77	0.03476297968397291
1837	Madrid	48	0.02167042889390519
1837	Main	2	0.0009029345372460496
1837	München	26	0.011738148984198645
1837	Neueste Nachrichten	0	0.0
1837	New York	6	0.002708803611738149
1837	Oesterreich	0	0.0
1837	Paris	67	0.030248306997742665
1837	Rom	17	0.007674943566591422
1837	Schweiz	0	0.0
1837	Spanien	1	0.0004514672686230248
1837	St. Petersburg	127	0.05733634311512415
1837	Stockholm	19	0.008577878103837472
1837	Telegramme	0	0.0
1837	Telegraphische Coursberichte	0	0.0
1837	Telegraphische Witterungsberichte	0	0.0
1837	Theater	0	0.0
1837	Todes-Anzeige	19	0.008577878103837472
1837	Turin	2	0.0009029345372460496
1837	Tägliche Eisenbahnzüge	0	0.0
1837	Türkei	2	0.0009029345372460496
1837	Vermischtes	29	0.01309255079006772
1837	Wechsel-Course	0	0.0
1837	Wien	46	0.02076749435665914
1837	Witterungsbeobachtungen in Riga	0	0.0
1838	Abreisende	0	0.0
1838	Amerika	3	0.001091703056768559
1838	Angekommene Fremde	55	0.020014556040756915
1838	Ausland	0	0.0
1838	Bekanntmachung	1	0.000363901018922853
1838	Bekanntmachungen	148	0.053857350800582245
1838	Berlin	67	0.02438136826783115
1838	Bern	8	0.002911208151382824
1838	Brüssel	61	0.02219796215429403
1838	Börsen- und Handels-Nachrichten	0	0.0
1838	Deutsches Reich	0	0.0
1838	Deutschland	0	0.0
1838	England	0	0.0
1838	Frankreich	0	0.0
1838	Großbritannien und Irland	0	0.0
1838	Haag	47	0.01710334788937409
1838	Hamburg	25	0.009097525473071324
1838	Handel und Verkehr	0	0.0
1838	Inhalt	0	0.0
1838	Inland	0	0.0
1838	Italien	1	0.000363901018922853
1838	Konstantinopel	63	0.02292576419213974
1838	Kopenhagen	32	0.011644832605531296
1838	Lissabon	23	0.008369723435225618
1838	Locales	0	0.0
1838	London	147	0.05349344978165939
1838	Madrid	53	0.01928675400291121
1838	Main	2	0.000727802037845706
1838	München	73	0.026564774381368266
1838	Neueste Nachrichten	0	0.0
1838	New York	25	0.009097525473071324
1838	Oesterreich	1	0.000363901018922853
1838	Paris	134	0.0487627365356623
1838	Rom	35	0.012736535662299854
1838	Schweiz	3	0.001091703056768559
1838	Spanien	8	0.002911208151382824
1838	St. Petersburg	143	0.05203784570596798
1838	Stockholm	45	0.016375545851528384
1838	Telegramme	0	0.0
1838	Telegraphische Coursberichte	0	0.0
1838	Telegraphische Witterungsberichte	0	0.0
1838	Theater	0	0.0
1838	Todes-Anzeige	48	0.017467248908296942
1838	Turin	3	0.001091703056768559
1838	Tägliche Eisenbahnzüge	0	0.0
1838	Türkei	3	0.001091703056768559
1838	Vermischtes	88	0.03202328966521106
1838	Wechsel-Course	0	0.0
1838	Wien	111	0.04039301310043668
1838	Witterungsbeobachtungen in Riga	0	0.0
1839	Abreisende	0	0.0
1839	Amerika	0	0.0
1839	Angekommene Fremde	102	0.035953471977440955
1839	Ausland	0	0.0
1839	Bekanntmachung	0	0.0
1839	Bekanntmachungen	149	0.05252026788861473
1839	Berlin	33	0.01163200563976031
1839	Bern	2	0.0007049700387733521
1839	Brüssel	87	0.030666196686640817
1839	Börsen- und Handels-Nachrichten	0	0.0
1839	Deutsches Reich	0	0.0
1839	Deutschland	0	0.0
1839	England	0	0.0
1839	Frankreich	0	0.0
1839	Großbritannien und Irland	5	0.0017624250969333803
1839	Haag	48	0.01691928093056045
1839	Hamburg	17	0.005992245329573493
1839	Handel und Verkehr	0	0.0
1839	Inhalt	0	0.0
1839	Inland	0	0.0
1839	Italien	1	0.00035248501938667606
1839	Konstantinopel	93	0.032781106802960876
1839	Kopenhagen	32	0.011279520620373634
1839	Lissabon	7	0.0024673951357067326
1839	Locales	0	0.0
1839	London	123	0.04335565738456116
1839	Madrid	72	0.02537892139584068
1839	Main	0	0.0
1839	München	49	0.017271765949947126
1839	Neueste Nachrichten	0	0.0
1839	New York	6	0.0021149101163200562
1839	Oesterreich	0	0.0
1839	Paris	114	0.04018329221008107
1839	Rom	33	0.01163200563976031
1839	Schweiz	0	0.0
1839	Spanien	0	0.0
1839	St. Petersburg	131	0.04617553753965457
1839	Stockholm	34	0.011984490659146986
1839	Telegramme	0	0.0
1839	Telegraphische Coursberichte	0	0.0
1839	Telegraphische Witterungsberichte	0	0.0
1839	Theater	0	0.0
1839	Todes-Anzeige	27	0.009517095523440254
1839	Turin	5	0.0017624250969333803
1839	Tägliche Eisenbahnzüge	0	0.0
1839	Türkei	5	0.0017624250969333803
1839	Vermischtes	52	0.018329221008107157
1839	Wechsel-Course	0	0.0
1839	Wien	88	0.031018681706027493
1839	Witterungsbeobachtungen in Riga	26	0.009164610504053579
1840	Abreisende	0	0.0
1840	Amerika	0	0.0
1840	Angekommene Fremde	35	0.013113525665043087
1840	Ausland	0	0.0
1840	Bekanntmachung	0	0.0
1840	Bekanntmachungen	130	0.04870738104158861
1840	Berlin	23	0.008617459722742601
1840	Bern	0	0.0
1840	Brüssel	25	0.009366804046459348
1840	Börsen- und Handels-Nachrichten	0	0.0
1840	Deutsches Reich	0	0.0
1840	Deutschland	1	0.0003746721618583739
1840	England	3	0.0011240164855751218
1840	Frankreich	2	0.0007493443237167478
1840	Großbritannien und Irland	1	0.0003746721618583739
1840	Haag	26	0.009741476208317721
1840	Hamburg	4	0.0014986886474334957
1840	Handel und Verkehr	0	0.0
1840	Inhalt	0	0.0
1840	Inland	0	0.0
1840	Italien	1	0.0003746721618583739
1840	Konstantinopel	104	0.038965904833270885
1840	Kopenhagen	21	0.007868115399025852
1840	Lissabon	6	0.0022480329711502436
1840	Locales	0	0.0
1840	London	65	0.024353690520794304
1840	Madrid	26	0.009741476208317721
1840	Main	0	0.0
1840	München	11	0.004121393780442113
1840	Neueste Nachrichten	0	0.0
1840	New York	6	0.0022480329711502436
1840	Oesterreich	3	0.0011240164855751218
1840	Paris	55	0.020606968902210566
1840	Rom	13	0.004870738104158861
1840	Schweiz	3	0.0011240164855751218
1840	Spanien	1	0.0003746721618583739
1840	St. Petersburg	127	0.04758336455601349
1840	Stockholm	21	0.007868115399025852
1840	Telegramme	1	0.0003746721618583739
1840	Telegraphische Coursberichte	0	0.0
1840	Telegraphische Witterungsberichte	0	0.0
1840	Theater	0	0.0
1840	Todes-Anzeige	26	0.009741476208317721
1840	Turin	0	0.0
1840	Tägliche Eisenbahnzüge	0	0.0
1840	Türkei	1	0.0003746721618583739
1840	Vermischtes	19	0.007118771075309105
1840	Wechsel-Course	0	0.0
1840	Wien	33	0.012364181341326339
1840	Witterungsbeobachtungen in Riga	6	0.0022480329711502436
1841	Abreisende	0	0.0
1841	Amerika	0	0.0
1841	Angekommene Fremde	119	0.04499054820415879
1841	Ausland	0	0.0
1841	Bekanntmachung	0	0.0
1841	Bekanntmachungen	151	0.057088846880907373
1841	Berlin	52	0.019659735349716444
1841	Bern	8	0.0030245746691871457
1841	Brüssel	55	0.020793950850661626
1841	Börsen- und Handels-Nachrichten	0	0.0
1841	Deutsches Reich	0	0.0
1841	Deutschland	0	0.0
1841	England	0	0.0
1841	Frankreich	0	0.0
1841	Großbritannien und Irland	0	0.0
1841	Haag	37	0.013988657844990548
1841	Hamburg	24	0.009073724007561436
1841	Handel und Verkehr	0	0.0
1841	Inhalt	0	0.0
1841	Inland	0	0.0
1841	Italien	1	0.0003780718336483932
1841	Konstantinopel	84	0.03175803402646503
1841	Kopenhagen	37	0.013988657844990548
1841	Lissabon	17	0.006427221172022685
1841	Locales	0	0.0
1841	London	148	0.05595463137996219
1841	Madrid	83	0.031379962192816635
1841	Main	1	0.0003780718336483932
1841	München	45	0.017013232514177693
1841	Neueste Nachrichten	0	0.0
1841	New York	38	0.014366729678638942
1841	Oesterreich	0	0.0
1841	Paris	147	0.0555765595463138
1841	Rom	51	0.019281663516068054
1841	Schweiz	3	0.0011342155009451795
1841	Spanien	3	0.0011342155009451795
1841	St. Petersburg	133	0.050283553875236295
1841	Stockholm	28	0.01058601134215501
1841	Telegramme	0	0.0
1841	Telegraphische Coursberichte	0	0.0
1841	Telegraphische Witterungsberichte	0	0.0
1841	Theater	1	0.0003780718336483932
1841	Todes-Anzeige	16	0.0060491493383742915
1841	Turin	3	0.0011342155009451795
1841	Tägliche Eisenbahnzüge	0	0.0
1841	Türkei	14	0.005293005671077505
1841	Vermischtes	105	0.03969754253308128
1841	Wechsel-Course	0	0.0
1841	Wien	83	0.031379962192816635
1841	Witterungsbeobachtungen in Riga	52	0.019659735349716444
1842	Abreisende	0	0.0
1842	Amerika	0	0.0
1842	Angekommene Fremde	131	0.053208773354995936
1842	Ausland	0	0.0
1842	Bekanntmachung	0	0.0
1842	Bekanntmachungen	152	0.06173842404549147
1842	Berlin	69	0.028025995125913892
1842	Bern	4	0.0016246953696181965
1842	Brüssel	49	0.019902518277822908
1842	Börsen- und Handels-Nachrichten	0	0.0
1842	Deutsches Reich	0	0.0
1842	Deutschland	1	0.00040617384240454913
1842	England	1	0.00040617384240454913
1842	Frankreich	2	0.0008123476848090983
1842	Großbritannien und Irland	2	0.0008123476848090983
1842	Haag	36	0.01462225832656377
1842	Hamburg	48	0.01949634443541836
1842	Handel und Verkehr	0	0.0
1842	Inhalt	0	0.0
1842	Inland	0	0.0
1842	Italien	0	0.0
1842	Konstantinopel	74	0.030056864337936636
1842	Kopenhagen	19	0.007717303005686434
1842	Lissabon	20	0.008123476848090982
1842	Locales	0	0.0
1842	London	126	0.05117790414297319
1842	Madrid	64	0.025995125913891144
1842	Main	0	0.0
1842	München	28	0.011372867587327376
1842	Neueste Nachrichten	0	0.0
1842	New York	21	0.008529650690495532
1842	Oesterreich	0	0.0
1842	Paris	111	0.04508529650690495
1842	Rom	20	0.008123476848090982
1842	Schweiz	2	0.0008123476848090983
1842	Spanien	2	0.0008123476848090983
1842	St. Petersburg	152	0.06173842404549147
1842	Stockholm	21	0.008529650690495532
1842	Telegramme	0	0.0
1842	Telegraphische Coursberichte	0	0.0
1842	Telegraphische Witterungsberichte	0	0.0
1842	Theater	0	0.0
1842	Todes-Anzeige	58	0.023558082859463852
1842	Turin	2	0.0008123476848090983
1842	Tägliche Eisenbahnzüge	0	0.0
1842	Türkei	1	0.00040617384240454913
1842	Vermischtes	111	0.04508529650690495
1842	Wechsel-Course	0	0.0
1842	Wien	42	0.017059301380991064
1842	Witterungsbeobachtungen in Riga	43	0.017465475223395612
1843	Abreisende	0	0.0
1843	Amerika	1	0.00033898305084745765
1843	Angekommene Fremde	151	0.0511864406779661
1843	Ausland	0	0.0
1843	Bekanntmachung	0	0.0
1843	Bekanntmachungen	176	0.059661016949152545
1843	Berlin	78	0.026440677966101694
1843	Bern	2	0.0006779661016949153
1843	Brüssel	36	0.012203389830508475
1843	Börsen- und Handels-Nachrichten	0	0.0
1843	Deutsches Reich	0	0.0
1843	Deutschland	0	0.0
1843	England	0	0.0
1843	Frankreich	0	0.0
1843	Großbritannien und Irland	0	0.0
1843	Haag	38	0.01288135593220339
1843	Hamburg	38	0.01288135593220339
1843	Handel und Verkehr	0	0.0
1843	Inhalt	0	0.0
1843	Inland	0	0.0
1843	Italien	1	0.00033898305084745765
1843	Konstantinopel	77	0.02610169491525424
1843	Kopenhagen	22	0.007457627118644068
1843	Lissabon	21	0.00711864406779661
1843	Locales	0	0.0
1843	London	131	0.04440677966101695
1843	Madrid	60	0.020338983050847456
1843	Main	2	0.0006779661016949153
1843	München	39	0.013220338983050847
1843	Neueste Nachrichten	0	0.0
1843	New York	18	0.006101694915254237
1843	Oesterreich	0	0.0
1843	Paris	161	0.05457627118644068
1843	Rom	42	0.01423728813559322
1843	Schweiz	5	0.001694915254237288
1843	Spanien	66	0.022372881355932205
1843	St. Petersburg	169	0.05728813559322034
1843	Stockholm	29	0.00983050847457627
1843	Telegramme	0	0.0
1843	Telegraphische Coursberichte	0	0.0
1843	Telegraphische Witterungsberichte	0	0.0
1843	Theater	0	0.0
1843	Todes-Anzeige	67	0.02271186440677966
1843	Turin	5	0.001694915254237288
1843	Tägliche Eisenbahnzüge	0	0.0
1843	Türkei	3	0.001016949152542373
1843	Vermischtes	129	0.04372881355932203
1843	Wechsel-Course	0	0.0
1843	Wien	63	0.02135593220338983
1843	Witterungsbeobachtungen in Riga	36	0.012203389830508475
1844	Abreisende	32	0.007252946509519492
1844	Amerika	0	0.0
1844	Angekommene Fremde	2	0.00045330915684496827
1844	Ausland	0	0.0
1844	Bekanntmachung	0	0.0
1844	Bekanntmachungen	161	0.036491387126019945
1844	Berlin	76	0.017225747960108794
1844	Bern	2	0.00045330915684496827
1844	Brüssel	37	0.008386219401631914
1844	Börsen- und Handels-Nachrichten	0	0.0
1844	Deutsches Reich	0	0.0
1844	Deutschland	0	0.0
1844	England	3	0.0006799637352674524
1844	Frankreich	2	0.00045330915684496827
1844	Großbritannien und Irland	1	0.00022665457842248413
1844	Haag	35	0.007932910244786946
1844	Hamburg	24	0.005439709882139619
1844	Handel und Verkehr	0	0.0
1844	Inhalt	0	0.0
1844	Inland	0	0.0
1844	Italien	4	0.0009066183136899365
1844	Konstantinopel	74	0.016772438803263828
1844	Kopenhagen	34	0.0077062556663644605
1844	Lissabon	18	0.004079782411604714
1844	Locales	0	0.0
1844	London	218	0.04941069809610154
1844	Madrid	83	0.018812330009066184
1844	Main	4	0.0009066183136899365
1844	München	30	0.006799637352674524
1844	Neueste Nachrichten	0	0.0
1844	New York	3	0.0006799637352674524
1844	Oesterreich	0	0.0
1844	Paris	159	0.03603807796917498
1844	Rom	30	0.006799637352674524
1844	Schweiz	7	0.001586582048957389
1844	Spanien	15	0.003399818676337262
1844	St. Petersburg	240	0.05439709882139619
1844	Stockholm	57	0.012919310970081596
1844	Telegramme	0	0.0
1844	Telegraphische Coursberichte	0	0.0
1844	Telegraphische Witterungsberichte	0	0.0
1844	Theater	1	0.00022665457842248413
1844	Todes-Anzeige	19	0.0043064369900271985
1844	Turin	12	0.0027198549410698096
1844	Tägliche Eisenbahnzüge	0	0.0
1844	Türkei	5	0.0011332728921124207
1844	Vermischtes	103	0.023345421577515867
1844	Wechsel-Course	0	0.0
1844	Wien	39	0.008839528558476882
1844	Witterungsbeobachtungen in Riga	5	0.0011332728921124207
1845	Abreisende	73	0.01512013256006628
1845	Amerika	8	0.0016570008285004142
1845	Angekommene Fremde	85	0.017605633802816902
1845	Ausland	0	0.0
1845	Bekanntmachung	0	0.0
1845	Bekanntmachungen	24	0.004971002485501243
1845	Berlin	60	0.012427506213753107
1845	Bern	2	0.00041425020712510354
1845	Brüssel	79	0.01636288318144159
1845	Börsen- und Handels-Nachrichten	0	0.0
1845	Deutsches Reich	0	0.0
1845	Deutschland	126	0.026097763048881523
1845	England	10	0.002071251035625518
1845	Frankreich	95	0.01967688483844242
1845	Großbritannien und Irland	173	0.03583264291632146
1845	Haag	18	0.003728251864125932
1845	Hamburg	7	0.0014498757249378626
1845	Handel und Verkehr	0	0.0
1845	Inhalt	0	0.0
1845	Inland	265	0.05488815244407622
1845	Italien	75	0.015534382767191384
1845	Konstantinopel	21	0.004349627174813587
1845	Kopenhagen	29	0.006006628003314002
1845	Lissabon	2	0.00041425020712510354
1845	Locales	0	0.0
1845	London	165	0.03417564208782104
1845	Madrid	40	0.008285004142502071
1845	Main	0	0.0
1845	München	1	0.00020712510356255177
1845	Neueste Nachrichten	0	0.0
1845	New York	2	0.00041425020712510354
1845	Oesterreich	52	0.010770505385252692
1845	Paris	152	0.03148301574150787
1845	Rom	21	0.004349627174813587
1845	Schweiz	87	0.018019884009942005
1845	Spanien	42	0.008699254349627174
1845	St. Petersburg	6	0.0012427506213753107
1845	Stockholm	14	0.002899751449875725
1845	Telegramme	0	0.0
1845	Telegraphische Coursberichte	0	0.0
1845	Telegraphische Witterungsberichte	0	0.0
1845	Theater	16	0.0033140016570008283
1845	Todes-Anzeige	10	0.002071251035625518
1845	Turin	0	0.0
1845	Tägliche Eisenbahnzüge	0	0.0
1845	Türkei	53	0.010977630488815244
1845	Vermischtes	0	0.0
1845	Wechsel-Course	0	0.0
1845	Wien	30	0.006213753106876553
1845	Witterungsbeobachtungen in Riga	0	0.0
1846	Abreisende	75	0.015553712152633762
1846	Amerika	10	0.002073828287017835
1846	Angekommene Fremde	98	0.020323517212774783
1846	Ausland	0	0.0
1846	Bekanntmachung	2	0.00041476565740356696
1846	Bekanntmachungen	44	0.009124844462878473
1846	Berlin	47	0.009746992948983823
1846	Bern	5	0.0010369141435089175
1846	Brüssel	39	0.008087930319369557
1846	Börsen- und Handels-Nachrichten	0	0.0
1846	Deutsches Reich	0	0.0
1846	Deutschland	148	0.030692658647863958
1846	England	2	0.00041476565740356696
1846	Frankreich	116	0.024056408129406886
1846	Großbritannien und Irland	74	0.015346329323931979
1846	Haag	15	0.0031107424305267524
